task_difficulty,time_to_reward,past_failure_loops,self_efficacy,stress_level,goal_clarity,social_support,intrinsic_motivation,habit_strength,distraction_level,use_case,delay_cause,delay_severity_raw,respondent_id
7.4024767465997385,2.462269849245339,,3.687615263818128,5.497671274718354,2.650775900941942,4.258289997366242,3.8781415057824313,-0.8420424377390936,6.416928984686689,Career Choices,Overwhelm / Complexity,0.2849,R000135
8.810244514669966,,2.0143796829727467,3.3327019962528377,5.554244610987802,1.8825249849506105,3.3213930782088457,4.81674354386303,2.9235620074281874,2.5073742855623413,Career Choices,Perfectionism,0.3029,R000136
7.489342744893839,5.098432109195653,0.11570532461354976,5.0220230259962015,5.518547356398393,1.64471343490629,7.016138064932976,6.548170077230475,,1.1985865567960712,Career Choices,Perfectionism,0.3939,R000137
7.371039157227919,6.628877600093396,0.7628334238967569,5.933736560242496,3.7036248814491595,7.741013520161145,5.602063319134659,3.350338846484815,4.448419370638167,10.258897289359037,Studying,Overwhelm / Complexity,0.2666,R000138
7.645098769951187,3.985530879937105,1.7991527783906158,4.5871546596612225,9.738195998320547,0.43049346332296556,3.9663214276952194,7.247422713878967,2.0648113075622385,3.6744510873285043,Career Choices,Perfectionism,0.3133,R000139
3.367412554240522,,2.3770582504856104,4.382197235637283,4.088777128407838,4.59558921388468,5.4133026718773305,4.4958077128308025,1.482606429119449,4.662956243500893,Fitness,Past Failure Loop,0.1504,R000140
7.290651111340837,2.8987344592869224,1.5769556007378165,3.699291261819054,4.819771355588278,2.6205934601028673,3.720554447074671,6.685670724412333,4.465708750204167,2.23656219304016,Career Choices,Perfectionism,0.2948,R000141
7.747361139473749,7.185579725282083,2.6580201814739035,3.307173183178137,8.954995833837303,4.196336219417577,2.873766352235365,4.363683536784104,4.71747098357417,3.192229941630833,Career Choices,Perfectionism,0.414,R000142
7.453235080129154,4.1646576226439445,3.8983184252748826,5.668089398144364,4.427530917958334,4.849970237611899,3.7573288479368787,5.697953113338119,6.3980368409197546,5.295661254513898,studying,Overwhelm / Complexity,0.2943,R000143
5.886110270610105,4.1994233626617365,3.0697379137801732,4.451390675153162,4.371359849270293,7.129763850721427,,4.543802085313521,5.412101906543336,2.5114450824873042,Studying,Lack of Immediate Reward,0.2679,R000144
6.500291617994791,5.153997919095152,3.902218441549496,8.212433134790569,6.101793828828058,4.90449687460802,4.60828337815875,8.087962990970425,-1.3036708054163628,4.716534538413418,Career Choices,Past Failure Loop,0.3516,R000145
10.64168294454794,5.6879016191992,3.0652248105033775,6.897344394126733,6.47714575528486,4.452956798663713,1.239033977571888,3.4392886599719716,4.132613723793993,4.115290284370428,Career Choices,Overwhelm / Complexity,0.5156,R000146
6.768116286979378,10.21082008597262,2.013605155530772,7.888397949161596,4.29503943933533,4.587769636024808,3.7519951105454075,5.064997438115075,4.700277272799031,4.719738250180097,Career Choices,Lack of Immediate Reward,0.3193,R000147
4.528989131647079,3.9226956432178293,1.921210946763711,4.0744628937927665,,4.774325598733025,8.066940619982827,5.52421239388771,4.732014968546685,5.559648321630997,Fitness,Decision Fatigue,0.3283,R000148
6.678063280890678,7.892681153075317,3.6785621358067147,5.583394350893475,6.335661691904543,6.149362674154731,6.250236838303664,2.295671885897854,3.4451452003736187,5.650252026580097,Studying,Lack of Immediate Reward,0.3738,R000149
3.5499387854109967,,0.08533044385838862,1.3369081518787294,7.6348818419819375,5.333316726181225,5.698167292000674,4.115144850440756,0.5080689631037654,3.747004294126432,Studying,Lack of Immediate Reward,0.3522,R000150
6.713821505341488,7.370072094730611,2.0482370051622896,5.273599108849054,7.399068549120198,3.4778087593635854,4.849541606604277,5.248415443998331,-1.8720025563680576,5.228398917133031,Career Choices,Perfectionism,0.3817,R000151
5.6000309671914525,3.707788141212281,3.765822339561888,2.3302785700698614,4.3284213925398225,6.12205966937116,3.6041883886732293,3.143218686421883,4.632094973172329,7.800652337524549,Studying,Decision Fatigue,0.2755,R000152
4.131732645654092,2.7038374429327945,,4.849783010813473,4.177174208738744,6.6998008679658,7.6321706419258835,6.25669448311318,6.909200143960879,3.1595204131377788,Fitness,Overwhelm / Complexity,0.1206,R000153
5.67998474062681,2.28342732874564,0.9713425795120953,2.1457679084994514,5.218254125843454,4.171441862845805,4.970924781941597,7.4794459287103505,4.218431276816074,2.9178776912000863,Studying,Perfectionism,0.2178,R000154
6.1568708931192715,6.429560098981136,1.323792455276939,4.653533370703182,8.1310904230053,3.5217978527063796,,4.876585304252298,0.9649803778385744,2.726712069236757,Studying,Perfectionism,0.3732,R000155
4.821438770006784,-0.2602967163022507,2.8571882386614207,5.968058550357625,3.7366618267252267,5.860100942804748,5.806218910884328,3.4869729361199227,4.130522080881828,6.774557302801593,Fitness,Overwhelm / Complexity,0.1204,R000156
8.952842431609529,4.547362321405456,,3.1439710829590384,6.935713546483528,,3.422667785345034,7.69388034084659,-0.03635586296028537,4.922195737336534,Career Choices,Perfectionism,0.389,R000157
3.76499703306073,4.421586709042557,2.768443449583787,5.429291118769199,3.710946202260553,3.16720933726137,3.2581832747379615,4.638506383770214,6.572451823123934,4.22694457531545,Studying,Perfectionism,0.199,R000158
4.425585126560817,2.207546903660083,1.655806624332502,,5.562193434259566,10.868753213592672,6.491555930246026,,2.2365465737728902,1.9475398444187855,Fitness,Past Failure Loop,0.1866,R000159
6.684001169296714,4.04221387777017,3.362141103092703,6.333154603659421,4.663441828232488,3.590230777385026,5.238034133747192,7.099896270900209,2.534543287391089,,Fitness,Perfectionism,0.309,R000160
5.4564117099779486,6.551970952956776,3.2903054549093915,1.9819349186935518,4.572289570475118,4.054056394948365,8.553328387821168,3.5221016403249537,3.391493199253892,4.4942572744425675,Career Choices,Lack of Immediate Reward,0.3302,R000161
,0.6774561944537334,2.1633456477005177,7.418368311920592,5.109108972081403,7.681015521644859,6.544589402701031,5.386871517972582,,3.576098940813332,Fitness,Past Failure Loop,0.1384,R000162
,8.056640646557753,0.4162336317792368,1.621263448962388,6.128206243031769,5.904705338338274,4.080828960280663,5.829769932510631,2.173974191346061,5.362300825959638,Career Choices,Overwhelm / Complexity,0.4393,R000163
8.849344960540622,,1.614675359412959,4.0177961880597035,6.960088253092688,5.16080154088988,6.51088687246383,7.4751028769350185,3.0972787841980645,7.255981054419777,Career Choices,Overwhelm / Complexity,0.433,R000164
6.566352126576878,7.362468308759687,2.6050750040146005,4.435603737194786,7.2431417323956016,6.017262214586479,,-0.7933865704967138,,3.4345762825813755,Career Choices,Lack of Immediate Reward,0.3591,R000165
3.487053903629432,2.5259810722306177,1.1768105952331405,6.75353708330768,8.857690537905892,7.141143196029803,7.520676732558226,4.782920940251196,3.698864194546098,5.310316568037545,Fitness,Decision Fatigue,0.2238,R000166
8.271556234690207,6.141561565982042,0.4682327926761656,4.438375231886449,3.405603957889431,5.157925060652927,5.285265911415696,4.458579157924447,3.4350802002897685,6.792112354259294,Studying,Overwhelm / Complexity,0.3012,R000167
6.978701658705909,9.3152947197426,2.0377262245942145,6.046596380851408,7.580673441462882,4.587081833417625,6.981974720225946,7.4043476628617935,5.4846925213101425,6.871021121072511,Studying,Overwhelm / Complexity,0.4849,R000168
7.659769028451023,8.814813399356108,1.955935817279091,6.6045019356311485,8.568553494595854,2.7165468481798682,4.489680064550703,0.7174946235376245,2.679000641671518,4.449584432425836,Studying,Lack of Immediate Reward,0.5113,R000169
1.908994433938862,5.11147660319881,3.3983966305888575,5.191785243931738,5.3387844460012435,6.051964414829996,3.0760995288486512,3.5404742272363188,3.8273637650378816,4.688864803165357,Fitness,Lack of Immediate Reward,0.2042,R000170
6.095071715369891,3.8470284581062595,,4.54752301420739,5.36690862276417,4.791409141791988,6.558329703543598,4.014983023772127,7.162055732588135,1.2878364341555883,Fitness,Perfectionism,0.3075,R000171
6.902144825565523,5.7153229903321385,1.1049596683104081,6.880161199472683,8.548200548005772,3.725416575678355,9.31317132014916,6.232834723340272,,2.802750169244317,fitness,Perfectionism,0.325,R000172
5.700438236674338,3.7437313368639185,3.771336831337412,4.584344053200164,4.85556981969403,,5.474704199300109,5.1464424209339885,1.7382448414423601,6.2387416006768435,Studying,Overwhelm / Complexity,0.2909,R000173
5.542808886757598,5.144276519793016,1.8550535013949094,7.018191030614758,3.138084555729219,3.602024323613348,5.047741066071374,8.345375658565558,3.810178090422591,3.976804961635033,Fitness,Perfectionism,0.2713,R000174
10.445993150843389,4.926305440396434,0.7800611602727883,4.6839122477814366,5.55164833049337,3.3037880496665055,9.743750748501029,5.6372531356105,3.8356492326088505,5.12242939243985,Studying,Overwhelm / Complexity,0.3502,R000175
6.34600504029186,0.6483164548204781,0.4857032908144474,5.354844689906401,7.566989880705192,4.7509660540610525,,5.552684490837374,5.962890984579936,1.4890262653954496,Fitness,Perfectionism,0.2187,R000176
6.1072204196294635,7.048786139725677,1.6359892625397057,2.4951290573591747,4.195256576695465,2.981136140087401,4.746869145090499,,1.9058675865499277,0.4169850264812154,Career Choices,Lack of Immediate Reward,0.3735,R000177
4.343540513351142,4.487305450028327,0.9576094066087641,8.723989629924521,8.928748762376419,5.829647261411948,10.163234504910687,4.20765349408285,1.1229494438689893,3.151714867221176,Fitness,Decision Fatigue,0.2417,R000178
,4.113236394887383,,6.894873321787169,5.126139264563501,1.0608533562379736,2.6556722650523588,8.442487674999086,4.239854192189047,6.12437661356078,Studying,Perfectionism,0.2493,R000179
7.470128007096166,5.835906635775847,1.344634740023784,1.5273500483997577,3.817304522868692,0.582416375297607,6.560240313146945,1.83333577646613,6.009932137671079,2.61228200672113,Career Choices,Perfectionism,0.2496,R000180
8.639179906324392,8.943917818029773,0.9597132995460818,4.369860693464844,4.369567314190237,4.74689394163879,5.004875380137624,4.2972338817691424,-0.27400451170353524,4.896329301328958,Studying,Lack of Immediate Reward,0.4255,R000181
2.8246022189446234,2.779897261604767,4.313422159872941,3.7484009377562058,6.369563883701936,5.594110441807049,5.940659193618524,4.108523066072227,2.831623004508957,4.489131657673281,Fitness,Past Failure Loop,0.2605,R000182
11.193601260153866,7.556380058724743,-1.2595882488301402,6.82603816167736,6.133032845054854,,7.294756459760086,3.8399919709480237,3.7994250109681156,2.8714852192790135,Career Choices,Overwhelm / Complexity,0.436,R000183
7.900891074883856,6.157478227016939,6.721820630138068,,3.107038862941264,2.029131480060418,7.600614687232451,4.846694160306391,3.2863034964973656,4.9692046281437605,Studying,Perfectionism,0.4446,R000184
4.324716148433219,,2.709157577976225,5.033418279460786,2.228411811924704,2.408400808001285,10.947972865051119,8.308529544404289,6.046346877093306,3.2182470667248992,Fitness,Perfectionism,0.1298,R000185
3.440207663323738,6.652369926859158,3.461118050385955,4.053913597080361,4.401849504700797,6.998246343873162,4.472251488662793,5.6512138651821875,4.263510149423142,5.242768048503849,Fitness,Lack of Immediate Reward,0.2491,R000186
2.4594302672628743,0.8773268129954555,2.027876887464657,7.269267306256944,2.3774634511075012,6.045946488248514,6.912336184090111,2.0102058392394433,2.9858959097411844,7.6277993808709095,Fitness,Decision Fatigue,0.079,R000187
3.154073770389008,5.3826138601855185,1.1648773500988394,5.704541600058462,3.9786687397303964,5.506315445477012,4.478895686960179,5.075277341046492,1.2663504842097129,5.432253231286584,Fitness,Lack of Immediate Reward,0.2395,R000188
5.865052876656457,6.339701032095411,3.799754842449616,5.62366026048397,,4.384079403368637,6.765415833831375,5.245849235614641,3.9137401641120446,6.766895428316018,Studying,Decision Fatigue,0.3578,R000189
4.98159261640029,5.8955162900508515,,3.0008348174799404,2.169505555263525,1.746548208559708,8.572272086111896,3.6869995007404457,6.4262285396780605,6.765993742195602,Studying,Perfectionism,0.2051,R000190
10.71671240384599,10.115273488033477,2.2387818443161263,2.2026632681899683,4.777102378551525,2.4095571288758335,6.928494361989131,7.900268828606642,2.8526071029416538,3.424147172506008,Career Choices,Perfectionism,0.5382,R000191
5.333338799183035,2.274398785647201,1.2461286679130392,4.515272357462314,7.691781026377363,9.328734554114176,5.706626554425809,4.990384684618704,2.3603019575127373,4.5033179955556255,Fitness,Decision Fatigue,0.2669,R000192
6.810967997256374,6.620823874771805,1.5032728238843123,3.864873130547722,5.70539382137082,5.800612866167293,1.1356015449447594,7.7911317321024,2.743953033765395,5.1590333943743785,Career Choices,Decision Fatigue,0.3157,R000193
5.745142216088494,6.505863940342823,2.9187275064816465,3.3324759495583516,7.594276952320949,-0.7726345596085178,3.7674223162470257,,2.192251679740716,2.4246270912842833,Career Choices,Perfectionism,0.3503,R000194
9.29731033327139,5.834794466207537,1.056729020798039,-0.16362437407281583,3.5644919723973882,6.699103275059481,5.672858753256966,2.3348658402650804,1.3649696951682035,3.944572548302312,Career Choices,Overwhelm / Complexity,0.4053,R000195
-1.1166867585020874,8.183714639459907,3.200379816867434,1.3928854764403527,6.60422343768849,3.636252135118845,4.334280697555334,4.397614896095139,1.3111932749064716,-1.7338018630096492,Career Choices,Lack of Immediate Reward,0.2907,R000196
6.739581828097501,6.16205536716454,0.5705366376175476,5.57386094530453,5.060317571270842,1.8966471592097398,6.650315140151392,4.460125321443222,2.234524498014026,5.315681828525664,Career Choices,Perfectionism,0.3132,R000197
1.7255203155652215,4.442198093536429,1.0664328112279493,7.339850666419267,6.038660321014827,6.32909671395006,2.6074744326017973,5.303548749169742,1.263193535212873,4.42995858434365,Fitness,Decision Fatigue,0.2054,R000198
5.164295716811809,3.292368305040666,0.8368850159706662,3.848342948343232,5.380295934668199,4.812735380815308,8.283964929971098,5.148948931980335,3.611568935264614,1.861843410694795,Fitness,Perfectionism,0.2029,R000199
3.6258686395663817,4.653819251230646,4.472234922341484,6.060944866554089,7.173953938598961,,7.451836074402131,4.341532145641389,3.1068377595296366,4.114730215547137,fitness,Past Failure Loop,0.2941,R000200
8.990401181538969,5.873337046037254,3.2166040846386004,6.531618884371735,7.719493422664394,4.481756545310548,,3.1013915160468697,2.8570520758483755,4.570969905967733,Career Choices,Overwhelm / Complexity,0.3785,R000201
5.386955233972081,6.083498014480226,1.2577481461242288,5.156852673378604,6.119802582785196,3.2776185573464343,5.879151471766228,3.4716869933875367,7.11835387452245,5.791990235671851,Studying,Lack of Immediate Reward,0.2037,R000202
5.826618997436587,9.295160929396602,1.1453573604504736,1.7724723843400634,8.03668294482998,3.3272948356660264,5.741497071126767,6.577575448746641,2.99403436985538,8.552224051802133,Career Choices,Decision Fatigue,0.4171,R000203
11.343994998633807,10.596004940204423,3.861905387830266,2.9117521185081796,5.280473468413226,2.4600239262050465,3.011488912722551,,2.061219177887481,3.7881534871765097,Career Choices,Perfectionism,0.6043,R000204
2.5256308883887426,3.411170158883363,1.3203689590611813,4.651634657143737,5.428605432742093,5.942426804785023,5.104322939378827,6.204300251683197,,5.795013151174912,Fitness,Decision Fatigue,0.1424,R000205
